"","geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"2615","FBgn0027563",144.376292510217,1.06460448127511,0.443422222208925,2.40088211179796,0.0163556046876271,0.0685313881036992,"CG9631"
"812","FBgn0004511",15.3143613690439,-1.88285395427413,0.78453331237595,-2.39996686510599,0.0163965559889788,0.0686761718851688,"dy"
"4548","FBgn0031998",767.108861485581,-0.547967874297149,0.228509599179062,-2.39800811985914,0.0164844998158826,0.0690175918578394,"SLC5A11"
"12995","FBgn0250757",209.145070900744,-1.18469196783341,0.494195887931418,-2.39721130176182,0.0165203937756164,0.0691409072831355,"CG42235"
"10237","FBgn0043550",3.18040042099124,-4.01800452728265,1.6763159845073,-2.39692549878274,0.0165332849496636,NA,"Tsp68C"
"11892","FBgn0053556",1197.75327488102,1.04108435206962,0.434360367371072,2.3968216952451,0.0165379692060501,0.0691874900338847,"form3"
"5161","FBgn0032979",612.847339819541,0.421635367289019,0.175936996057179,2.39651339251006,0.0165518886013718,0.069218747228565,"Clamp"
"1783","FBgn0016697",628.26289475844,-0.354698068922994,0.148038781969232,-2.39598073021645,0.0165759617328406,0.0692924257017305,"Prosalpha5"
"3650","FBgn0030642",24.0714559460712,-1.17791982363787,0.491844620227608,-2.39490232320274,0.0166247934023122,0.069469504544111,"CG15642"
"5488","FBgn0033544",736.109129569232,-0.782704150512703,0.32694368532646,-2.3940029602687,0.0166656142833954,0.069610819324465,"CG7220"
"1557","FBgn0014269",203.508932545283,0.388987521279668,0.162493054775771,2.3938716754168,0.0166715804828318,0.069610819324465,"prod"
"7292","FBgn0036337",391.184006068779,0.424900922072699,0.177537431178339,2.39330331216677,0.0166974312144967,0.0696916501118281,"Adk2"
"11195","FBgn0052103",2301.27149175399,0.384142426890496,0.160521398319455,2.39309170560558,0.0167070646528194,0.0697047567228978,"SCaMC"
"12881","FBgn0086442",810.297988012966,0.36858151173496,0.15407754723418,2.3921818483699,0.0167485417392422,0.0698506587299008,"mib2"
"3655","FBgn0030653",23.9147741972426,-2.48986642491999,1.04144987636851,-2.39076933169558,0.0168131123624717,0.0700927228004401,"CG7860"
"14695","FBgn0264443",602.390099716849,-0.982337714939979,0.410944202129175,-2.39044062393462,0.0168281699448989,0.0701282625615254,"CG43861"
"11257","FBgn0052219",4.77472012876804,-3.05693911898461,1.28016748278291,-2.38792123694568,0.0169439726616868,0.0705834483986061,"CG32219"
"9589","FBgn0039713",4186.79347185847,0.518252722582164,0.217112152996951,2.38702769710658,0.0169852115853577,0.0707277914541562,"RpS8"
"7201","FBgn0036204",6.54778046632595,-3.06383311921412,1.28426791229724,-2.38566508582596,0.0170482688109966,0.0709628405141717,"Tim13"
"14028","FBgn0262820",8.5217152388833,-2.52415879520361,1.05913669177482,-2.38322287841225,0.0171618003695185,0.0713894603310506,"CG43191"
"10775","FBgn0051221",6287.42386375108,-0.763249350597569,0.320265841284012,-2.38317438893122,0.0171640612123374,0.0713894603310506,"CG31221"
"1894","FBgn0020381",335.243522247446,0.477151315977894,0.200239656503473,2.38290119105162,0.0171768040641719,0.0714147914906604,"Dredd"
"2265","FBgn0025615",218.225762543412,0.526253735992509,0.220905550396508,2.38225673844738,0.0172068963467917,0.0715122076201351,"Torsin"
"7799","FBgn0037051",476.544342826565,0.243413553044171,0.102200833735663,2.38171787985357,0.017232093477337,0.0715892118727604,"CG10565"
"6480","FBgn0035050",240.54233931774,-0.65571681431176,0.2753385268693,-2.38149314506582,0.0172426116788572,0.0716051978230297,"SiaT"
"4981","FBgn0032688",181.999536360992,0.496040385815547,0.208320849551819,2.38113653473826,0.0172593135733378,0.0716468411484074,"CG15160"
"10367","FBgn0047135",1102.86747033902,-0.263942132699485,0.110917138645121,-2.37963344460198,0.01732986705984,0.0719119145293322,"CG32276"
"6686","FBgn0035392",283.428793883536,0.493572453644526,0.207442059879568,2.37932680542737,0.017344291407122,0.071943959913236,"CG1271"
"3131","FBgn0029814",540.283688318892,-1.17103842598249,0.492751657164125,-2.37652864065852,0.0174764046003277,0.0724639642273149,"CG15765"
"3873","FBgn0030964",456.213188371275,0.507404137285579,0.213526686272531,2.37630315040792,0.0174870892630889,0.0724802715209494,"Pvf1"
"2764","FBgn0028506",86.3865283495211,-0.674167705488929,0.283782828607174,-2.37564657734152,0.0175182330397254,0.0725792089811626,"CG4455"
"7381","FBgn0036474",5.99742261350867,2.53756185834016,1.06821547807517,2.37551496905159,0.0175244815723496,0.0725792089811626,"Or71a"
"634","FBgn0003607",358.486154894709,0.41986474417894,0.176821872398555,2.37450683268735,0.017572410976226,0.0727496459042756,"Su(var)205"
"13509","FBgn0261244",805.846151180936,-0.702972342898928,0.296090030619925,-2.37418443784518,0.0175877626895018,0.072785132024596,"inaE"
"14449","FBgn0263650",14.6560055015294,-1.56263342574778,0.658281123975706,-2.37380864927467,0.0176056717284215,0.0728311699439712,"lncRNA:CR43641"
"511","FBgn0003137",2059.34344278459,1.81552051785169,0.764907890479234,2.37351521725605,0.0176196669949397,0.0728609881320023,"Ppn"
"1766","FBgn0016120",1930.6212403041,-0.698009251771115,0.294147589762292,-2.37298987333261,0.0176447476797174,0.0729366062155433,"ATPsynD"
"6909","FBgn0035733",246.109922652425,-0.78178478597801,0.329517010718862,-2.37251723142456,0.017667339028068,0.0730018800871093,"CG8641"
"13323","FBgn0260429",24.6541391011039,1.13644403993673,0.479047559148333,2.37229898834499,0.0176777791683785,0.0730169139563459,"CG42524"
"2793","FBgn0028552",178.524064208994,-0.537061488319364,0.22654641295351,-2.37064662078572,0.017756999419715,0.0733159187579387,"gammaSnap1"
"9","FBgn0000028",779.906715723045,-1.32727235712828,0.560149570496283,-2.3694963399728,0.017812331390087,0.0735161005277141,"acj6"
"11705","FBgn0053303",405.805329030321,-0.353155710543487,0.149066625634573,-2.36911320049079,0.0178307950640856,0.0735640219112063,"CG33303"
"5117","FBgn0032895",199.39366223383,-1.90727516663978,0.805293882254013,-2.36842127907557,0.0178641815768356,0.0736734495687016,"twit"
"9475","FBgn0039554",219.262322045314,0.380401347835132,0.160705836809214,2.36706615881498,0.0179297273891679,0.0739153700164045,"CG5003"
"10029","FBgn0040850",76.9908021313514,-1.05763766535341,0.44689531982012,-2.36663401572234,0.017950673977431,0.0739733148359777,"CG15210"
"1234","FBgn0011666",550.33589858352,-0.24014972635631,0.101535845324223,-2.36517188180654,0.0180217047293716,0.0742375288832712,"msi"
"8045","FBgn0037429",2.4595008453476,-4.68620548193481,1.98134338349835,-2.36516573601727,0.0180220038118415,NA,"Osi19"
"12508","FBgn0084049",7.76395565606272,-3.4015708410459,1.43860568281283,-2.3644914528594,0.0180548439578961,0.0743428563088111,"CR41440"
"3528","FBgn0030456",114.03035202391,0.519078331525271,0.219542605642571,2.36436262567805,0.0180611242900214,0.0743428563088111,"CG4332"
"651","FBgn0003721",3034.25074604061,-1.07175425448097,0.453327444504928,-2.364194507684,0.0180693229289872,0.0743480956851967,"Tm1"
"11355","FBgn0052406",79.2432822254569,-1.06425567359341,0.450267031527754,-2.36361003376683,0.0180978514377746,0.0744369483465555,"PVRAP"
"8081","FBgn0037482",248.660943394937,0.414564589590389,0.175428612677857,2.36315264233242,0.0181202044830906,0.0745003428287928,"CG10055"
"13330","FBgn0260439",1803.34063675018,-0.174260927226237,0.073746115613337,-2.36298448775141,0.0181284283934818,0.0745056197565189,"Pp2A-29B"
"1782","FBgn0016696",2054.36253795229,0.466812072217365,0.197568407077261,2.36278704233726,0.0181380889982103,0.0745167950232635,"Pitslre"
"9713","FBgn0039883",1283.09869069379,-0.799556231500309,0.338561790688822,-2.36162571645657,0.0181950016146877,0.0747220131345342,"RhoGAP100F"
"5802","FBgn0034023",3.92870071355313,3.73338106888809,1.58107654601183,2.3612905259428,0.0182114572091403,0.0747609916405818,"Ir52a"
"2993","FBgn0029503",74.3461193476955,-0.600933159384946,0.254512399311184,-2.36111545453707,0.0182200572142384,0.0747677042029239,"mora"
"15219","FBgn0265426",2.97044425110605,4.0714460211537,1.72486084216332,2.3604489832625,0.0182528287205962,NA,"lncRNA:CR44338"
"2611","FBgn0027558",208.303870386163,-0.350376254171835,0.148440724329526,-2.36037823012793,0.018256310798768,0.0748878473155424,"Pgant3"
"2268","FBgn0025621",383.123491474974,0.4963231697219,0.210308991767479,2.35997122876535,0.018276352453323,0.0749414223019183,"CG16989"
"1041","FBgn0010292",113.824562703883,0.50839692769115,0.215600507139891,2.3580507042188,0.0183711834768325,0.075265176705726,"bys"
"8852","FBgn0038621",89.4159662033454,1.12192153064306,0.475804469439724,2.35794659929143,0.0183763362195331,0.075265176705726,"CG10864"
"5454","FBgn0033484",924.858367668971,-0.575945785174151,0.244257360360853,-2.35794648858597,0.0183763416996467,0.075265176705726,"CG2269"
"234","FBgn0001091",3351.21795911985,-0.889954289326554,0.377459008625941,-2.35775082588767,0.0183860295809969,0.0752761356033567,"Gapdh1"
"1564","FBgn0014388",528.487872567326,0.3236650666221,0.13729194287946,2.35749498356412,0.0183987038910007,0.0752833762627375,"sty"
"2116","FBgn0024183",1348.51546149521,-0.225180659474884,0.0955194706978596,-2.35743202751991,0.0184018238764251,0.0752833762627375,"vig"
"11633","FBgn0053179",139.687811819591,-0.581424143777114,0.246677458791419,-2.35702178312427,0.0184221661753029,0.0753378871969054,"beat-IIIb"
"7315","FBgn0036367",17.3385610891206,-2.28320357164588,0.968818141343404,-2.35668953151506,0.0184386555615233,0.0753766060369205,"CG10116"
"17611","FBgn0287724",643.523125653301,-0.555229360404009,0.235656687654868,-2.35609422303844,0.018468232563356,0.0754687767672733,"Ca-beta"
"7568","FBgn0036749",40.6222517381367,-0.98967152209059,0.420265473417534,-2.35487230022189,0.018529072060891,0.0756885801269652,"CG7460"
"6667","FBgn0035355",58.0282793275516,-0.845597955960325,0.359386582631337,-2.35289239172223,0.0186280239981492,0.0760638408596926,"CG16985"
"6276","FBgn0034736",38.4019569632004,-0.762054029424052,0.32397829545388,-2.35217618006307,0.0186639325578105,0.0761558417931846,"gas"
"5663","FBgn0033812",428.629063967223,-0.37422418806341,0.159098098968979,-2.35216002258063,0.0186647433402765,0.0761558417931846,"Pex13"
"2558","FBgn0027359",208.532669611331,-0.609004097352223,0.258982573479805,-2.35152539095343,0.0186966135395351,0.0762479019769759,"Tim8"
"5228","FBgn0033124",8.93305917959739,1.73682085469208,0.738663275804182,2.35130256448881,0.0187078148199257,0.0762479019769759,"Tsp42Ec"
"78","FBgn0000246",65.0100773110302,0.637529241343106,0.271149938478696,2.35120555409307,0.0187126932768642,0.0762479019769759,"c(3)G"
"2004","FBgn0022382",1632.59159498049,-0.206527294913507,0.0878411397323173,-2.35114543758048,0.0187157169733891,0.0762479019769759,"Pka-R2"
"15101","FBgn0265174",113.41838734968,-0.670070404509915,0.285074776773231,-2.35050751278124,0.0187478291911321,0.0763381263597904,"PIG-V"
"8251","FBgn0037720",4967.20881066615,0.781261292411415,0.332391779260004,2.35042302836345,0.0187520856274585,0.0763381263597904,"CG8312"
"2830","FBgn0028688",583.560499986759,-0.354511107201396,0.150843039038345,-2.35019865325888,0.0187633940449361,0.076355206623347,"Rpn7"
"509","FBgn0003132",18.0028102542274,-1.40638738120114,0.598529076437494,-2.34973944719962,0.0187865564492085,0.0764204939303726,"Pp1-13C"
"6637","FBgn0035293",2942.60227946144,-0.727178351676423,0.309705506030677,-2.34796714141851,0.0188761864432089,0.0767560081317604,"CG5687"
"4817","FBgn0032407",800.117635408239,-0.26275423896073,0.111923292411473,-2.34762785564551,0.0188933875694779,0.0767968631421225,"Pex19"
"13754","FBgn0261929",269.596705528608,-1.28284679198639,0.546949864786713,-2.34545590844353,0.019003826146601,0.0772165305388953,"5-HT2B"
"5615","FBgn0033739",442.754757031442,0.425417511634721,0.181403324712067,2.34514726954407,0.0190195654482946,0.0772512429388736,"Dyb"
"8087","FBgn0037489",88.5342136212589,0.757118303181632,0.322968921140844,2.34424507629778,0.0190656389261769,0.0774090899669095,"CG1234"
"2565","FBgn0027453",130.394147315526,0.446967142465925,0.190757667357724,2.34311495132585,0.019123490136959,0.0776146187600208,"Dnz1"
"11625","FBgn0053158",104.585659792932,0.479331287797343,0.204589467872123,2.34289327198868,0.0191348559095337,0.0776313976526244,"CG33158"
"12953","FBgn0086784",1035.469671666,-0.342191840484511,0.146064803137382,-2.34273988760084,0.0191427235719842,0.0776339771610314,"stmA"
"3433","FBgn0030310",29.9093730533055,1.00691922772892,0.429904143969354,2.34219474702413,0.0191707087730451,0.0776928506320907,"PGRP-SA"
"10002","FBgn0040777",2030.94815679977,-0.251130293572232,0.10722097053838,-2.34217515763244,0.0191717150744675,0.0776928506320907,"CG14767"
"38","FBgn0000097",622.615928332311,-0.390187794762513,0.166632165623942,-2.34161149680486,0.0192006899539467,0.0777809081719311,"aop"
"6458","FBgn0035022",11.8993555196085,-1.84812232471678,0.789577792469182,-2.34064628253702,0.0192503955089811,0.0779528463934032,"CG11413"
"9260","FBgn0039226",632.961513224804,0.399105357193973,0.1706933240943,2.33814274407995,0.019379844493808,0.0784474474513683,"Ude"
"12930","FBgn0086681",55.3129229928975,-0.841138566505794,0.359882535209518,-2.33725864473,0.0194257394841206,0.0786035858884414,"Mst36Fa"
"10316","FBgn0045842",674.915885687457,0.295852809633757,0.126657004741532,2.33585825148401,0.0194986304485929,0.0788688010043875,"yuri"
"9194","FBgn0039132",919.880733313074,-0.425095259193196,0.182087871146617,-2.33456109139147,0.0195663611429106,0.079088078568485,"AP-1sigma"
"7627","FBgn0036821",3311.41062402037,-0.39723072496373,0.170153902486694,-2.33453784578813,0.019567576774839,0.079088078568485,"CG3961"
"7956","FBgn0037295",12.9112823385955,-2.09462220442162,0.89755554850921,-2.33369645800828,0.019611621693271,0.0792362660433811,"dpr16"
"4214","FBgn0031488",99.2242218672293,0.6421726851491,0.27519845400217,2.33348943575111,0.0196224721475102,0.0792502778418066,"Ccdc85"
"15856","FBgn0266258",9.06507081153852,-1.85359349034862,0.794445340208129,-2.3331919724811,0.0196380719772208,0.079283453431916,"lncRNA:CR44953"
"1282","FBgn0011817",934.260624418364,-0.541329756587365,0.232076954197476,-2.33254421344545,0.0196720798049032,0.0793908934983592,"nmo"
"14451","FBgn0263652",7.05608874133718,-2.07050149896719,0.887784796801568,-2.33221103405533,0.0196895919917881,0.0794317061374842,"lncRNA:CR43643"
"8548","FBgn0038167",239.200270666312,-0.437415069083992,0.187619891081616,-2.33138963338228,0.0197328236646559,0.0795762066266271,"Lkb1"
"3952","FBgn0031069",1134.14467139782,0.548063417691415,0.235136946063965,2.33082646885413,0.0197625118199059,0.0796660023983063,"Pmp70"
"3865","FBgn0030954",40.5465237526716,-0.761725730163226,0.326861190513652,-2.33042573505346,0.0197836609131425,0.0797213212847542,"CCKLR-17D3"
"13426","FBgn0260856",75.7877527540594,-0.628844410903633,0.269868108405105,-2.33019164294753,0.0197960244803257,0.0797412093044265,"Membrin"
"9787","FBgn0040087",234.536354005669,-0.676831449135693,0.29052491685209,-2.32968468408607,0.0198228226243171,0.0798151632989413,"p115"
"11289","FBgn0052271",1259.06515146745,-0.610496328390415,0.262064730582329,-2.32956310844975,0.0198292538908502,0.0798151632989413,"CG32271"
"8056","FBgn0037445",627.033531837052,0.714876934352493,0.306970381356784,2.32881404125309,0.0198689192299917,0.0799178875343979,"CG9727"
"17318","FBgn0283682",490.605257589548,0.502940207301218,0.215976399638753,2.32868131954439,0.019875954459342,0.0799178875343979,"Ge-1"
"8773","FBgn0038504",690.309166237656,-0.72018503992594,0.309270214810146,-2.32865955219142,0.0198771084971441,0.0799178875343979,"Sur-8"
"3600","FBgn0030572",101.377120889011,-0.625303531159423,0.268828957842635,-2.3260274346094,0.0200170871623485,0.0804505543570988,"mRpS25"
"4106","FBgn0031317",225.8342307243,0.335405720824264,0.14422680104952,2.3255436464205,0.0200429089000771,0.0805241867673381,"Charon"
"9076","FBgn0038961",208.781833216477,-0.416066431323221,0.178925644549973,-2.32535941043944,0.0200527499626443,0.0805335843056441,"CG13850"
"11445","FBgn0052594",388.373806518047,0.402929936792097,0.173291475584789,2.32515728446752,0.0200635514796749,0.0805468306411034,"be"
"946","FBgn0005585",3989.1314791891,-0.308801736339147,0.132818215703373,-2.3249953683221,0.0200722078652967,0.0805514584799852,"Calr"
"698","FBgn0003965",23.2462574250065,1.62862697749255,0.70057632171293,2.32469600672559,0.0200882209650841,0.0805855949402759,"v"
"11034","FBgn0051781",497.287444529576,0.801321510778045,0.344730551867544,2.32448649078814,0.0200994347770388,0.0806004603404973,"lncRNA:CR31781"
"10071","FBgn0041097",215.999619604194,-0.778095279309813,0.335120551584192,-2.32183694981277,0.0202417168378702,0.0811407133138674,"robo3"
"9952","FBgn0040634",25.0033927643376,-1.03304998449154,0.445241336250852,-2.32020232710269,0.0203299347786982,0.0814639230493935,"CG4186"
"10826","FBgn0051344",1255.24497746225,-0.350368979151011,0.151033048889115,-2.31981663435957,0.020350798831769,0.0815170990518807,"CG31344"
"317","FBgn0001321",27.3370442273208,1.60750594811502,0.69372036420364,2.31722467879456,0.0204914958496318,0.0820500589130167,"knk"
"405","FBgn0002645",557.59893528123,0.405019311863916,0.174813097038743,2.31687052471905,0.0205107858324415,0.0820712897454235,"Map205"
"9083","FBgn0038973",19.2487450951527,-1.61350734938251,0.696461055235477,-2.3167230059073,0.0205188255240907,0.0820712897454235,"Pebp1"
"6743","FBgn0035481",756.386771733848,-0.654657319065089,0.282581053330043,-2.31670634442882,0.0205197337379335,0.0820712897454235,"CG12605"
"14538","FBgn0263911",922.337989822104,-0.615430179805458,0.265685425956322,-2.3163866726609,0.0205371657719139,0.0821104188310971,"COX8"
"12992","FBgn0250753",3430.60511771771,0.231495247656798,0.0999866469616752,2.31526163434134,0.0205986180248575,0.0823254521581704,"kra"
"6595","FBgn0035236",1190.2232922355,-0.350088528287725,0.151234302295903,-2.31487515049824,0.0206197656562376,0.0823793019425793,"CG12004"
"9738","FBgn0039932",12.9447476368625,1.48798883451742,0.642868559195893,2.31460819359187,0.0206343840619818,0.0824070360511065,"fuss"
"1177","FBgn0011278",4.29485480462957,2.74389782451445,1.18601298998061,2.31354786810497,0.0206925361326854,0.0826085442113712,"lbe"
"8222","FBgn0037679",209.869363555519,-0.477252183849842,0.206330537149738,-2.31304677651031,0.0207200674825443,0.082687704247254,"Aduk"
"17477","FBgn0286827",144.999671011641,0.793631187717976,0.343201950297979,2.31243204483226,0.020753886145269,0.0827918869451737,"lncRNA:CR43334"
"8389","FBgn0037926",243.016378317193,0.390081110111089,0.168759459353608,2.31146219361687,0.0208073390911225,0.0829742886861814,"Elp1"
"1248","FBgn0011705",175.084603912762,0.4529876240694,0.196080485011369,2.31021268660742,0.0208763820188715,0.083218700695353,"rost"
"4780","FBgn0032358",141.233301767763,0.674263066946654,0.291975430896174,2.30931439976681,0.0209261411715091,0.0833860896347995,"Ppt2"
"2316","FBgn0025743",480.898943105671,0.441103625877351,0.191042155407057,2.3089334651689,0.020947273620101,0.0834393255331298,"mbt"
"17537","FBgn0287185",121.886791030651,-1.13791961123481,0.493060913461962,-2.30786821702223,0.0210064672943931,0.0836440750761534,"nvd"
"3570","FBgn0030521",2105.3485176548,0.454219744715307,0.196844765599747,2.30750227638204,0.0210268354810813,0.083694133811423,"CtsB1"
"10261","FBgn0044047",92.1037670019061,-1.29885008553129,0.563164698850629,-2.30634144537492,0.0210915610339223,0.0839206477758177,"Ilp6"
"6113","FBgn0034493",17.2963458144909,1.35402136495951,0.587163700399284,2.30603724998454,0.0211085510220482,0.0839571305008104,"CG8908"
"5375","FBgn0033362",11.9436298581926,2.38348458108034,1.03448228989845,2.30403613899888,0.0212206150161113,0.0843715934066498,"CG8172"
"13346","FBgn0260462",1901.94948904586,0.554133242993633,0.240537744886932,2.30372677375067,0.0212379859161379,0.0844093960791336,"CG12163"
"6046","FBgn0034407",8.40912178395529,3.1211135097148,1.35499195750057,2.30341847598272,0.0212553091975019,0.0844469815822292,"DptB"
"7318","FBgn0036372",321.795587473869,-0.525773271770392,0.228322291023604,-2.30276802765629,0.0212918983317566,0.0845610538628957,"Abp1"
"10278","FBgn0044823",99.5605276324738,-0.651894159466492,0.283131447611674,-2.3024434938806,0.0213101745677718,0.0846023387518602,"Spec2"
"11419","FBgn0052544",83.6069956392465,-0.658405263152285,0.286125925470648,-2.3011031316693,0.0213858023677945,0.0848675688598887,"CG32544"
"1079","FBgn0010397",681.003200586247,-0.273460964147138,0.118845462307545,-2.30097943024096,0.0213927937899263,0.0848675688598887,"LamC"
"1903","FBgn0020412",949.056481288321,0.504429540137631,0.219276816749318,2.30042349034237,0.0214242392711108,0.0849609193111838,"JIL-1"
"9621","FBgn0039757",2821.14237468644,0.57141053550102,0.248593481981708,2.29857408547448,0.0215291364995313,0.085345376780823,"RpS7"
"13366","FBgn0260634",1556.43258812907,-0.643830835285232,0.280197111665514,-2.29777827279607,0.0215744119844706,0.0854932863245816,"eIF4G2"
"12314","FBgn0067783",129.1303921118,0.752542257729759,0.327534878078822,2.29759426581941,0.0215848923256207,0.0855032542861763,"DPCoAC"
"1221","FBgn0011603",645.280821863247,-0.846461074548201,0.368511422214909,-2.29697378024435,0.0216202655136131,0.0856117854255391,"ine"
"4162","FBgn0031418",515.703049963071,0.371997210301421,0.162017819863817,2.29602651494817,0.021674365370524,0.0857943629249907,"CG3609"
"15610","FBgn0265935",554.964242726514,0.743396019859703,0.323843279097693,2.29554252887689,0.0217020520533021,0.0858447962648423,"coro"
"5319","FBgn0033268",168.95956947575,-1.87495263422004,0.816786255443075,-2.29552422280043,0.0217030998661185,0.0858447962648423,"Obp44a"
"10705","FBgn0051092",690.321684398418,0.228748656658293,0.0996627010303419,2.29522834815255,0.0217200414027389,0.0858801637047521,"LpR2"
"7611","FBgn0036805",512.128681202102,-0.280126169506204,0.122087277294392,-2.29447470460602,0.0217632464140254,0.0860193115812085,"Chmp1"
"622","FBgn0003514",824.83306559583,0.454276066637394,0.19800980427101,2.29420996758141,0.0217784410467538,0.0860476866532582,"sqh"
"3298","FBgn0030054",61.4245281692074,0.63486071805994,0.276741716663344,2.29405499725308,0.021787339881997,0.0860511749938331,"Caf1-180"
"2231","FBgn0025360",33.8749825031908,2.65480817790028,1.15764509042341,2.29328332134098,0.0218316988237286,0.0861946623290646,"Optix"
"6422","FBgn0034970",324.328663857693,0.486718889937759,0.212273584279588,2.29288487114203,0.0218546340468965,0.0862534913578799,"yki"
"5506","FBgn0033574",338.327907036331,0.430085306349207,0.187602464058832,2.29253548724356,0.0218747622103135,0.0862698431291859,"Spn47C"
"9904","FBgn0040397",1597.76457121162,0.425289542001735,0.185510683005582,2.29253396683865,0.0218748498367624,0.0862698431291859,"CG3655"
"167","FBgn0000541",1658.91908596692,0.440230986049129,0.192043222104994,2.29235367550981,0.0218852428455963,0.0862791340240456,"E(bx)"
"7681","FBgn0036891",1575.26793024107,-0.205199880387446,0.0895513261858153,-2.29142201603654,0.0219390174451408,0.0864593804234897,"CG9372"
"10743","FBgn0051158",1021.58852583402,-0.243763312633936,0.106412203744339,-2.29074583606585,0.0219781179437722,0.0865616697072495,"Efa6"
"17570","FBgn0287592",28.5261102563237,-0.955447264600688,0.417099419536642,-2.29069430415919,0.0219811002908209,0.0865616697072495,"CG46462"
"11441","FBgn0052582",24.2613419489309,1.1396424443381,0.497644203039764,2.29007479113955,0.0220169814284935,0.0866512651641165,"lncRNA:CR32582"
"8869","FBgn0038652",1641.67192588687,0.597622347367691,0.260968709386978,2.29001533851135,0.0220204275013468,0.0866512651641165,"CG7720"
"7342","FBgn0036414",68.4543616740297,-2.25832393425115,0.986217801909912,-2.28988356312132,0.0220280673155914,0.0866512651641165,"nan"
"3909","FBgn0031011",644.318984131468,-0.7407989758763,0.323561535988321,-2.28951495613817,0.0220494499327942,0.0867036062375627,"CG8034"
"12669","FBgn0085391",1263.08901297332,-0.855931366884086,0.373901082572364,-2.28919199964721,0.0220681992362684,0.0867455579646069,"trv"
"7945","FBgn0037279",253.747769787788,-0.454905754714082,0.198734458654123,-2.28901297638472,0.0220785984407191,0.086754668470395,"CG1129"
"13912","FBgn0262538",1024.70940057039,0.343092500504441,0.149922672837216,2.28846307240644,0.022110568234308,0.0868484998153299,"CG43092"
"1279","FBgn0011787",149.488611144028,-0.61748682873033,0.270063721098254,-2.28644864337656,0.0222280253490966,0.0872485582336144,"mRpL12"
"3624","FBgn0030600",1237.86559903595,-1.03028780611649,0.4506437215317,-2.28625798361204,0.0222391703764229,0.0872485582336144,"hiw"
"2152","FBgn0024330",130.008619577707,-0.502967971402091,0.220003125615739,-2.28618557120222,0.0222434045210541,0.0872485582336144,"MED6"
"3527","FBgn0030455",4.1519620734118,2.56227421261391,1.1207766535537,2.28615951669726,0.0222449281681791,0.0872485582336144,"CG4318"
"7684","FBgn0036895",28.331703058533,-2.54598348945729,1.11374353403827,-2.2859692663947,0.0222560566086904,0.0872522212789644,"ms(3)76Cc"
"3536","FBgn0030468",124.054363913343,0.485631146128282,0.212449554771185,2.2858656806851,0.0222621177534312,0.0872522212789644,"CG1622"
"5700","FBgn0033871",89.6926633489996,0.553223067128471,0.242055972445086,2.2855171121794,0.0222825242002774,0.0873003274780939,"CG13339"
"15653","FBgn0265985",3.43239696048541,-4.10094297608656,1.79466670668851,-2.28507218683159,0.0223085953512172,0.0873705841281709,"lncRNA:CR44764"
"9209","FBgn0039155",30.2717121308984,-2.27524291839873,0.995885766604397,-2.2846424707489,0.0223338004647314,0.0874373989747964,"Kal1"
"2913","FBgn0028938",42.4224051825859,-1.35170608509195,0.59183724100709,-2.28391522438135,0.0223765137121526,0.0875726849070208,"Vajk1"
"17297","FBgn0283509",1020.61629767585,0.299780318304769,0.131308075289185,2.28303032882442,0.0224285819147383,0.0877170448436705,"Phm"
"12322","FBgn0069913",27.0666220285058,-1.83926710117282,0.805632301464454,-2.2830106213833,0.0224297427196903,0.0877170448436705,"CG4681"
"2635","FBgn0027588",3454.72116208316,-0.539876064666528,0.236503520957347,-2.2827400728799,0.0224456838108835,0.0877474201419644,"GCS2alpha"
"526","FBgn0003205",611.460630160504,-0.232225568565544,0.101744090996362,-2.28244772046612,0.02246292068934,0.0877828371314396,"Ras85D"
"10968","FBgn0051646",60.6242595330988,-1.16039338646851,0.508708547719206,-2.28105737886877,0.0225450517594079,0.0880717360397538,"DIP-theta"
"5879","FBgn0034141",182.385953743842,0.602711002054924,0.264427943250762,2.27930147867679,0.0226491502012291,0.0884462085886486,"CG8311"
"5554","FBgn0033652",549.966041425065,-0.375994675826008,0.165034126364815,-2.27828440158404,0.0227096384065913,0.0886501702890026,"ths"
"1902","FBgn0020407",64.3319582687545,0.620383326219052,0.272392365793177,2.27753565858046,0.0227542577510782,0.0887920599628589,"asun"
"4161","FBgn0031417",57.2334639614623,-1.63261145316746,0.717190324159359,-2.27639916235776,0.0228221297727748,0.0890245505489598,"CG3597"
"5181","FBgn0033038",172.818903249586,0.436865444092057,0.191936543888932,2.27609310473392,0.0228404376941985,0.0890636028504251,"CG7791"
"5372","FBgn0033356",204.684588371657,-0.389931117766594,0.171402041862849,-2.27495024871761,0.022908914501608,0.0892981834331018,"CG8229"
"3359","FBgn0030170",10.18004508241,2.14992897650021,0.945349477635829,2.27421607285048,0.0229529983323046,0.0894331937838869,"CG2990"
"12966","FBgn0086913",181.726387229191,-0.741521439607453,0.326073053056507,-2.27409604276301,0.022960212582058,0.0894331937838869,"Rab26"
"9108","FBgn0039017",17.3948632099102,1.52810388306079,0.672009823650354,2.27393087017708,0.0229701432819143,0.0894394226083968,"CG6985"
"3267","FBgn0030008",46.6343871270189,0.921432318033445,0.405336538374097,2.27325254646308,0.0230109653870601,0.089565885942745,"CG2129"
