"geneid","log2FoldChange","lfcSE","pvalue","padj","symbol"
"FBgn0039936",0.0967264963943991,0.061632819959261,0.116554957702567,0.189148310088115,"Gyf"
"FBgn0028491",0.128739177638444,0.0820319862290481,0.116559934992332,0.189148310088115,"CG2930"
"FBgn0035760",0.460017172993784,0.293133106190507,0.116575359353851,0.189148310088115,"CG8607"
"FBgn0033283",0.840933882833426,0.535871756901974,0.116582253107096,0.189148310088115,"CG11635"
"FBgn0030645",0.353007107282595,0.225072766848914,0.116784723404863,0.189453051170452,"Alg14"
"FBgn0036987",0.284777470800622,0.181584782218545,0.116813632164607,0.189476192375311,"CG5274"
"FBgn0261086",-0.212941326481812,0.135796346837715,0.116859385985525,0.189526647689484,"Syt14"
"FBgn0002917",-0.20215033086318,0.128926580911066,0.116892985681762,0.189557380841749,"na"
"FBgn0003651",-0.229939995572489,0.146743134258528,0.11712503893822,0.189909884564113,"svp"
"FBgn0264953",0.129352454869174,0.0825574277708736,0.11715726426558,0.189938333834399,"Piezo"
"FBgn0267744",1.83794793182337,1.17329544729388,0.117235473781316,0.190041317371141,"lncRNA:CR46075"
"FBgn0052237",-2.49861929708745,1.59523809871799,0.117278714472414,0.190087596963368,"CG32237"
"FBgn0262895",-2.93552940190576,1.87485600894239,0.117410452905088,NA,"lncRNA:CR43250"
"FBgn0051352",-0.152410925344309,0.097367041543685,0.117507058594473,0.19041576834718,"Unc-115a"
"FBgn0265580",2.01102573055838,1.28474731237478,0.117510619851011,0.19041576834718,"lncRNA:CR44407"
"FBgn0038739",0.299032865899179,0.191049053391815,0.117532478802603,0.190427340749671,"CG4686"
"FBgn0039713",-0.116989072509995,0.0747862990111192,0.117744417280201,0.190737223515474,"RpS8"
"FBgn0024754",0.14747125108883,0.0942745617497968,0.117753222153304,0.190737223515474,"Flo1"
"FBgn0051224",0.162143549269819,0.103675887268032,0.117830114357042,0.19083599414734,"CG31224"
"FBgn0037106",0.329391468746747,0.210623337908497,0.117843696826436,0.19083599414734,"CG11307"
"FBgn0053557",2.17065978472559,1.38870590481029,0.118033549030082,0.191119520823455,"CG33557"
"FBgn0266811",-3.19878523855682,2.04706409703863,0.118141778277216,0.191270829470583,"CG45273"
"FBgn0003710",-0.142289262257966,0.0910750549805003,0.118210341560211,0.191357889334113,"tipE"
"FBgn0010247",0.194820951668296,0.124810175112629,0.118538367854589,0.191864891377349,"Parp"
"FBgn0004597",-0.306822553498813,0.196571155317112,0.118553785522246,0.191865845012175,"CycC"
"FBgn0086032",-2.47036326763263,1.58284062084214,0.118590985403512,0.191885453469508,"snoRNA:Me28S-C437"
"FBgn0039773",-0.225829674039737,0.144698079925147,0.118595561588659,0.191885453469508,"CG2224"
"FBgn0265316",1.7303349844468,1.10891762196475,0.118669659838417,0.191981336415264,"lncRNA:CR44289"
"FBgn0033683",-0.408190693134818,0.261630256828564,0.118716990211995,0.192033896281161,"CG18343"
"FBgn0030674",0.38432157354781,0.246394652025535,0.118811761110035,0.192163172125343,"HUWE1"
"FBgn0265524",3.02489072377497,1.93976895987316,0.118899906275938,0.192281700700458,"asRNA:CR44374"
"FBgn0003285",0.220353738031544,0.141320569631337,0.118937823810649,0.192318983039988,"rst"
"FBgn0030794",0.424655980182752,0.27236381347689,0.118960933580856,0.192332315332088,"CG13005"
"FBgn0037841",-0.513885592472493,0.329872033556332,0.119272803083953,0.192812443666076,"CG4565"
"FBgn0039802",-0.164729724123191,0.105776597864478,0.119390686896642,0.192978900406703,"dj-1beta"
"FBgn0037665",-1.32453544904766,0.850646426572415,0.119448447849412,0.19304814723002,"St2"
"FBgn0052633",-2.51519859453464,1.61584908431948,0.119570201932839,0.193220787162359,"CG32633"
"FBgn0012034",0.0987381830644956,0.06345801404743,0.119717411243141,0.19343451349588,"AcCoAS"
"FBgn0004863",0.551856635392184,0.354848475008734,0.119900935562387,0.193706855442843,"C15"
"FBgn0050259",-0.456483270962067,0.293594210088465,0.119991280413036,0.193828611393792,"CG30259"
"FBgn0011335",0.236595897881072,0.15221946410859,0.120111017764081,0.193997810366927,"vers"
"FBgn0034472",0.724585656487739,0.466409067104627,0.120293917588378,0.19426897150225,"CG8517"
"FBgn0260475",-2.45742529992752,1.58218008232485,0.120377897909715,0.1943685550896,"CG30059"
"FBgn0265598",0.158017989903974,0.101739867351661,0.120385624892809,0.1943685550896,"Bx"
"FBgn0024889",0.13100679574651,0.0843625311936964,0.120446400711889,0.194442417817983,"Kap-alpha1"
"FBgn0052266",-1.75017573490747,1.12721529229973,0.120505732065501,0.194513930538363,"CG32266"
"FBgn0036518",-0.156556466206579,0.100846543196339,0.120561107497672,0.194579040777395,"RhoGAP71E"
"FBgn0031894",0.268665419119015,0.173093847188631,0.120629371252028,0.194664933228983,"CG4496"
"FBgn0051259",-2.14803175804335,1.38406138639015,0.120667671737923,0.194702457241175,"CG31259"
"FBgn0264810",-2.47042611780525,1.59208393629277,0.120735605426899,0.19478778037639,"Pburs"
"FBgn0039141",-0.176587000771942,0.113827941037783,0.120817779141838,0.194891526833111,"spas"
"FBgn0036612",-0.856571561042417,0.552164048178997,0.120830035416586,0.194891526833111,"CG4998"
"FBgn0031431",-2.47917677592861,1.59827800632461,0.120864565005193,0.194922922423307,"CG3515"
"FBgn0039621",0.423506760933628,0.273044986246071,0.120889408103714,0.194938690360663,"CG14518"
"FBgn0035461",0.289003081176214,0.1863388392262,0.120912562581135,0.194949003500325,"ntc"
"FBgn0029812",2.05096981045574,1.32243948220815,0.120925937251225,0.194949003500325,"Prosbeta2R1"
"FBgn0029940",1.15236922564437,0.743140027620621,0.120979406840883,0.195010906330408,"CG1958"
"FBgn0002626",-0.127159386951624,0.0820149581766367,0.121035607197748,0.195077195008927,"RpL32"
"FBgn0034397",0.779345230980365,0.502742863488559,0.12109674430696,0.195151422915401,"CG15082"
"FBgn0015544",0.233718786934557,0.150782522757438,0.121132161725619,0.195174913951997,"spag"
"FBgn0037889",-0.769034976670954,0.496151562640071,0.121141489601089,0.195174913951997,"scpr-A"
"FBgn0061197",0.456583277164937,0.294607272250701,0.121188771882499,0.195226782792288,"salto"
"FBgn0034826",1.13625609613906,0.733259594131544,0.12123852605075,0.195282620262749,"CG13544"
"FBgn0030628",0.404076873249463,0.260814956484694,0.121313064247712,0.195360804764933,"CG9114"
"FBgn0016038",-0.181635481541472,0.117239534523185,0.121317263025445,0.195360804764933,"Vsp37A"
"FBgn0262998",1.51089146021102,0.975522625340882,0.121429308109545,0.195516901148507,"lncRNA:CR43306"
"FBgn0053635",0.338768331880351,0.218765969897846,0.121491814605384,0.195593205073916,"CG33635"
"FBgn0030061",-0.232091810491948,0.149898504289589,0.121543733045211,0.195652446114952,"CG1785"
"FBgn0284250",-0.651353850910749,0.420740238013468,0.121594853081089,0.195710387363629,"Oaz"
"FBgn0039058",-1.61225109286969,1.04151992997489,0.12162732644519,0.195738305581383,"VhaAC39-2"
"FBgn0035782",1.48140071960994,0.957030577806361,0.121643081533881,0.195739315006453,"CG14835"
"FBgn0085210",2.33191775267445,1.50686264253758,0.121735079247823,0.195862993084753,"CG34181"
"FBgn0039190",0.611857966741449,0.395397280821196,0.121754501479841,0.195865907721048,"CG5762"
"FBgn0085459",0.564625362871713,0.364886832733291,0.121767166064465,0.195865907721048,"CG34430"
"FBgn0032858",0.277151222908532,0.179121747938724,0.121796112675831,0.195888117080495,"CG10949"
"FBgn0033863",0.458036905080252,0.296043858171941,0.121816778547997,0.195897004428602,"CG13337"
"FBgn0030431",-0.176823208511386,0.114317721321371,0.121918744760855,0.196036614696247,"CG4407"
"FBgn0027066",0.112027676777535,0.0724326101404394,0.121948397747366,0.196055995684549,"Eb1"
"FBgn0033523",0.185794127626752,0.120134587714973,0.121971832613807,0.196055995684549,"CG12895"
"FBgn0032171",0.330131324168079,0.213465630081858,0.121976255140322,0.196055995684549,"CG5846"
"FBgn0037218",-0.158739324310042,0.102648804783134,0.122000440535753,0.196070512991194,"aux"
"FBgn0029823",-0.168450708456143,0.108946388423023,0.122061143052652,0.196143707148319,"Shmt"
"FBgn0038235",-0.378205420721255,0.244663496643418,0.122148347257963,0.196259464196048,"CG8461"
"FBgn0037025",0.598928261484787,0.387597328866488,0.122289866135468,0.196462450698637,"Spc105R"
"FBgn0259167",-0.524391447449927,0.339421044578664,0.122356287873848,0.196540016552397,"CG42272"
"FBgn0250868",0.333701505362324,0.216000896790773,0.122368527192682,0.196540016552397,"CG42239"
"FBgn0039135",-0.142941149649057,0.0925660651772881,0.122538235876341,0.196788163584954,"CG13603"
"FBgn0039070",0.923844580426143,0.598431573663267,0.122642494268818,0.196931153306557,"CG17083"
"FBgn0035807",0.160588783082949,0.104035058034491,0.122684641749569,0.196965387596777,"CG7492"
"FBgn0038993",0.666012204682661,0.431477205380313,0.122694259527786,0.196965387596777,"CG13843"
"FBgn0036159",1.10491456887352,0.716002444128486,0.122789169233298,0.197093296205141,"CG7557"
"FBgn0263345",-0.8669821456851,0.561911664570135,0.122851310279364,0.197168581456796,"asRNA:CR43426"
"FBgn0035336",0.280031720609752,0.181512323918825,0.122886654153652,0.197200845602643,"CG9004"
"FBgn0266319",3.08155175743704,1.99785333215278,0.122968790601718,0.197308182241522,"asRNA:CR44984"
"FBgn0038640",0.262753352695721,0.170386908501306,0.123049721201431,0.197413557672079,"CG7706"
"FBgn0283681",-0.329675788305253,0.21382018675364,0.123113307259804,0.197491083887256,"Tcs3"
"FBgn0023477",0.111247072149464,0.072158380043149,0.123144835312961,0.197517171701302,"Taldo"
"FBgn0263999",-1.57469045735308,1.02190918150613,0.123333837238869,0.197792518270155,"CG43742"
"FBgn0004856",0.157289911754218,0.102078270733238,0.123347077047831,0.197792518270155,"Bx42"
"FBgn0266679",-2.8720650651384,1.86463508068779,0.12349147081378,0.197999521791759,"lncRNA:CR45169"
"FBgn0011291",-0.386385029953786,0.250889136552061,0.123545042628494,0.19806087307274,"Taf11"
"FBgn0004811",-0.258326672642156,0.167783853260896,0.123648215619729,0.198201717282417,"fs(2)ltoPP43"
"FBgn0026566",0.179871118660555,0.116833362999946,0.123669424288096,0.198211158288577,"CG1307"
"FBgn0264270",0.107810535016694,0.0700425137303886,0.123751652227091,0.198318383473661,"Sxl"
"FBgn0263593",0.134847566951798,0.0876414223925163,0.123895081702925,0.198523648563981,"Lpin"
"FBgn0263481",3.59782633213524,2.33938122881861,0.124063456743541,NA,"snoRNA:lola-b"
"FBgn0267031",3.59782633213524,2.33938122881861,0.124063456743541,NA,"lncRNA:CR45475"
"FBgn0034248",0.408846666156947,0.265857066450353,0.124086788445798,0.198806210463123,"CG14483"
"FBgn0030396",0.202683212792006,0.13188899185785,0.12434933258999,0.199202180807464,"CG2556"
"FBgn0038845",1.45379196511106,0.946181660667435,0.124419982548969,0.199290685095458,"Alp5"
"FBgn0028956",0.404288157492901,0.263178204658996,0.12449511268669,0.199386342747008,"mthl3"
"FBgn0050198",3.59547067887907,2.34063294581629,0.1245112988696,NA,"tRNA:Ala-CGC-1-1"
"FBgn0267014",3.59547067887907,2.34063294581629,0.1245112988696,NA,"CR45458"
"FBgn0036374",0.250683832836415,0.163203961647423,0.124534551696117,0.199424822326245,"Spt20"
"FBgn0038197",0.117165543078411,0.0762981029636507,0.124629514790332,0.19955219550453,"foxo"
"FBgn0267483",-2.88444771892535,1.87842039293672,0.124643652448256,NA,"lncRNA:CR45833"
"FBgn0038944",1.80636608453415,1.1765968245475,0.124723305259267,0.199677659830444,"CG5388"
"FBgn0032042",0.206465036660047,0.134510854539953,0.124800492575349,0.199776515332481,"CG13398"
"FBgn0034689",-0.195356760818732,0.127292833715396,0.124856669189383,0.199841717298543,"CG2921"
"FBgn0263005",0.211089023040367,0.13762522619873,0.125079844507763,0.200174163028565,"Chpf"
"FBgn0003187",0.232965688282845,0.151913834593661,0.12514326987892,0.200243759061277,"qua"
"FBgn0034186",0.358086484060336,0.233526935624203,0.125181250284468,0.200243759061277,"CG8950"
"FBgn0046692",-0.199062777979099,0.129819697897916,0.125182538878413,0.200243759061277,"Stlk"
"FBgn0034880",2.38038723394181,1.55239147144419,0.125185235879641,0.200243759061277,"ItgaPS5"
"FBgn0064227",-0.888878414847889,0.579804482392437,0.125259646516457,0.200338018081142,"Rdh"
"FBgn0028648",-0.264077597018203,0.172295935972088,0.125350338645093,0.20045829090704,"mRpL50"
"FBgn0038462",-0.27063479270924,0.176621320288583,0.125451292910125,0.200594943025718,"EMC2A"
"FBgn0266901",-2.59832537970083,1.69608924125797,0.125534560279217,0.200703283757913,"lncRNA:CR45361"
"FBgn0037375",-0.273846832104605,0.178777646085066,0.125578377026649,0.200731173503348,"kat-60L1"
"FBgn0031314",0.309217317266848,0.201871331553595,0.125583031881104,0.200731173503348,"IntS14"
"FBgn0032364",1.32177585781048,0.863067402576357,0.125649262721676,0.200812229539991,"CG4970"
"FBgn0033607",0.213751540276171,0.139593375181444,0.125709060943027,0.200882986234633,"CG9062"
"FBgn0030364",-0.142230665784681,0.0929781684494694,0.126085779426094,0.201460101258858,"Lsm12a"
"FBgn0035522",-1.26280064692694,0.825705481937858,0.126175309572313,0.201578260347717,"CG1273"
"FBgn0053129",0.117270547058238,0.0767136826183823,0.126344197825118,0.20182315748879,"CG33129"
"FBgn0263447",-1.2135550094236,0.793933692747187,0.126379894096559,0.201855258574913,"asRNA:CR43470"
"FBgn0035649",-0.356359104554151,0.233190933563545,0.126466380195571,0.201968463755923,"CG10483"
"FBgn0037817",-0.224178826177775,0.146739169743142,0.126577905183694,0.202121623493992,"Cyp12e1"
"FBgn0031600",-0.226246529863461,0.148104825842337,0.126609201424501,0.202146650694919,"CG3652"
"FBgn0051697",0.99798274213472,0.653395294545423,0.126666608701378,0.202213355951528,"CG31697"
"FBgn0041171",0.152249876945613,0.0997123667957669,0.126788213953824,0.202380532798164,"ago"
"FBgn0039145",-1.27276424146845,0.833597693281821,0.126802610665021,0.202380532798164,"CG6000"
"FBgn0038474",-0.202505156817619,0.132692391651892,0.126978773466895,0.202619219153467,"mRpS11"
"FBgn0033372",0.615610742067938,0.403386633337555,0.126983480030564,0.202619219153467,"CG13742"
"FBgn0038581",0.148799870471958,0.0975255545184179,0.12707148402406,0.202734640171061,"CG14314"
"FBgn0266099",0.212013303005694,0.138979159666222,0.127133366649805,0.202808362850676,"CG44836"
"FBgn0029807",1.96787663777383,1.29092302454357,0.127410061843545,0.20322470293314,"CG3108"
"FBgn0015664",0.158198203738091,0.103824155156871,0.127580447502492,0.203471392855262,"Dref"
"FBgn0032873",0.237615553795393,0.155987550218872,0.127684118372915,0.203611635152471,"CG2614"
"FBgn0039944",-0.616541666769872,0.404773714977617,0.127714642558493,0.203635213809531,"CG17162"
"FBgn0029928",0.556859644464496,0.365697766733445,0.12782580096081,0.203787338421872,"CG3032"
"FBgn0034854",0.123002087536748,0.0808268916577359,0.128060057952692,0.204135652316112,"Golgin245"
"FBgn0032224",-0.179707364432361,0.118121418197517,0.128164926928546,0.20427765330481,"Sps2"
"FBgn0050085",0.364375849974092,0.239536833350888,0.128217595289019,0.204336428802146,"Rif1"
"FBgn0033891",0.304678854939784,0.200369327101087,0.128363685417089,0.20454405487829,"CG8067"
"FBgn0050096",0.386576407730009,0.254313659741467,0.128491562388997,0.204722611224139,"CG30096"
"FBgn0025640",0.210820979837932,0.138725872852263,0.128587713193079,0.204850581261419,"CG13369"
"FBgn0030443",3.02247673400618,1.98990906650636,0.128787181593698,NA,"CG12715"
"FBgn0265877",3.02247673400618,1.98990906650636,0.128787181593698,NA,"CG44666"
"FBgn0033115",0.694010300817931,0.45704884266373,0.128898522667197,0.205320446237949,"Spn42De"
"FBgn0037250",0.731859385434035,0.482064669542807,0.128969840686832,0.205408760296272,"CG1074"
"FBgn0267182",2.56641026408998,1.69061020745764,0.129004860227998,0.20543200400243,"lncRNA:CR45622"
"FBgn0021767",2.6089284524708,1.71874103859368,0.129032065579082,0.20543200400243,"org-1"
"FBgn0034782",2.6089284524708,1.71874103859368,0.129032065579082,0.20543200400243,"CG12490"
"FBgn0243516",0.154033332837934,0.10149639760901,0.129109302735677,0.205529683574917,"Vrp1"
"FBgn0267339",1.60132472686964,1.05539317110613,0.129196537297204,0.205643252071413,"p38c"
"FBgn0021825",0.133298648419543,0.0878678151661958,0.129257567615045,0.205715088237524,"DCTN2-p50"
"FBgn0263234",-2.41760444075129,1.59449418853916,0.129463659211809,0.206017745239404,"Phae1"
"FBgn0052296",0.179396449510767,0.118365311838156,0.129616288574991,0.206235262896189,"Mrtf"
"FBgn0038102",1.07593473943886,0.709977143844599,0.129658527302769,0.206277103746531,"CG14383"
"FBgn0036394",1.57433643740163,1.03899679678793,0.129709947990627,0.206333540330799,"CG9040"
"FBgn0029964",2.02474659530514,1.33664482075397,0.129823625099787,0.206488984040091,"CG1409"
"FBgn0038690",1.61275772506159,1.06510065472551,0.129979332043936,0.206711231233591,"CG11703"
"FBgn0037669",0.352290627982849,0.232711602051936,0.130063703440425,0.206799641141676,"Ibf2"
"FBgn0050039",0.788261018898506,0.520703622695318,0.130066889219488,0.206799641141676,"CG30039"
"FBgn0032144",2.49059944042657,1.64561939621836,0.13015972162263,0.206904043406129,"CG17633"
"FBgn0051390",0.262896339772895,0.173706268877651,0.130164534610548,0.206904043406129,"MED7"
"FBgn0026150",0.206431796333436,0.136425682664625,0.130242911764893,0.207003198050111,"ApepP"
"FBgn0034314",0.600049922307768,0.396698117354249,0.13037850716467,0.20719325770126,"nopo"
"FBgn0038682",-0.172286376722876,0.113915784944451,0.130431814495794,0.207252517224743,"CG5835"
"FBgn0034049",0.175373385189624,0.11602400166862,0.130654291867153,0.207580535666638,"bdg"
"FBgn0036754",0.397306299167789,0.262949799544507,0.130798962132055,0.20778487059873,"CG5589"
"FBgn0036594",-2.82522093032289,1.87009165037717,0.130854888095432,NA,"CG13047"
"FBgn0082923",-2.82522093032289,1.87009165037717,0.130854888095432,NA,"snoRNA:Or-aca3"
"FBgn0266421",-0.364823211628745,0.241501720557952,0.130879085939663,0.207886630612976,"RPA3"
"FBgn0029834",0.196450621849661,0.13011172493422,0.13107889060787,0.208178441828309,"CG5937"
"FBgn0053642",2.01975022559319,1.3377730751477,0.131098197716171,0.208183551822476,"CG33642"
"FBgn0038485",-2.92022027692527,1.93456858593427,0.131172507746246,NA,"CG5255"
"FBgn0034923",0.285430943849389,0.189141708424527,0.131277023415097,0.208441944529137,"Upf3"
"FBgn0000257",0.194260152661277,0.128742195824367,0.13132224859816,0.208488168663999,"car"
"FBgn0039702",0.30926147450678,0.205086559329818,0.131565830002059,0.208849254618653,"Vps16B"
"FBgn0031519",1.14332169765637,0.758310029628668,0.131625360494159,0.208918123090521,"Fign"
"FBgn0035023",0.113403599776577,0.0752523587456117,0.13181646434237,0.209195784634604,"ITP"
"FBgn0260945",0.119426360618571,0.0792599106206213,0.13186992880547,0.209254967968356,"Atg1"
"FBgn0051108",-0.161950651069586,0.107494511482925,0.131914601114735,0.209300186857579,"TTLL5"
"FBgn0051693",1.90702503006938,1.26585086043407,0.131934670672621,0.209306363883404,"CG31693"
"FBgn0266146",1.81001536368647,1.20158147100319,0.131974548548314,0.209343960238646,"lncRNA:CR44852"
"FBgn0037050",-0.210172528981619,0.139571363537329,0.132107540363069,0.209529230786682,"ICA69"
"FBgn0085242",0.443907957547136,0.294813745718995,0.132138192642942,0.209552160143036,"CG34213"
"FBgn0002534",1.88135308182278,1.2495319408305,0.132158008744855,0.209557901366382,"Lcp3"
"FBgn0026255",-0.439409180034773,0.291931810685775,0.132278459603476,0.209723194315571,"clumsy"
"FBgn0263970",-2.87577884336445,1.91201657418117,0.132567104078148,NA,"lncRNA:CR43724"
"FBgn0267233",-2.87577884336445,1.91201657418117,0.132567104078148,NA,"lncRNA:CR45673"
"FBgn0027581",0.547885561403439,0.364357758076848,0.132658063228951,0.210299274702205,"CG6191"
"FBgn0085734",1.10071569926652,0.732257915882523,0.132792547142592,0.21048667983315,"CR40450"
"FBgn0035039",0.219653530011442,0.146159759316061,0.13288243073418,0.21060335267878,"Adck1"
"FBgn0266676",2.96580544396258,1.97471162391106,0.133124760562188,0.210936413311159,"lncRNA:CR45166"
"FBgn0262529",-3.04094139686883,2.02474133464374,0.133125183638529,0.210936413311159,"CG43083"
"FBgn0035722",-0.28410505326412,0.189226464518917,0.133251533616714,0.211110762026039,"CG10075"
"FBgn0034318",2.49399300685135,1.66120690265121,0.133274392533072,0.211121126957079,"CG14500"
"FBgn0023522",0.21156973446233,0.141028817871678,0.133565721370022,0.211535827077948,"CG11596"
"FBgn0051907",0.751351890460082,0.500842571152508,0.133568877596942,0.211535827077948,"Mst27D"
"FBgn0031673",-0.160050963156011,0.106726220917442,0.133707551148878,0.211713584864308,"CG31650"
"FBgn0287618",-1.13838125291047,0.759115056202617,0.133713843072195,0.211713584864308,"asRNA:CR46487"
"FBgn0263041",-1.54055590134625,1.0273669755142,0.133739143944325,0.211727735653447,"CG43336"
"FBgn0001259",-0.354976413007775,0.23681280438157,0.133880183992026,0.211925091836656,"in"
"FBgn0026702",0.534327001380491,0.356558321084998,0.133985658468845,0.212066108248121,"Pop1"
"FBgn0037156",-0.313959023746198,0.209556979966699,0.134080358185291,0.212190038473518,"CG11523"
"FBgn0033031",-0.116935677170484,0.0780580852723788,0.134117722463475,0.212223212786462,"CG8245"
"FBgn0082585",0.135910402020455,0.0907526162791393,0.134239258171476,0.212389552638877,"sprt"
"FBgn0024996",-0.185489780483727,0.123901852693588,0.134374973722791,0.212578284019953,"eIF2Bbeta"
"FBgn0032809",2.6972301287584,1.80301173094084,0.134664556188192,0.213010353608682,"CG13078"
"FBgn0038853",-0.163263579390227,0.10916143452829,0.134753771962441,0.213125419315735,"RhoGAP93B"
"FBgn0038167",0.217012174423867,0.145141199725423,0.134867551845035,0.213279302532744,"Lkb1"
"FBgn0263354",-0.204236079742773,0.136609544431072,0.134905251686932,0.213312850003326,"CG42784"
"FBgn0015360",-0.211105671771999,0.141283264683358,0.135122950032339,0.21363096902107,"oxt"
"FBgn0000543",0.194031665822447,0.12987543568196,0.135180117411615,0.213695239974207,"ecd"
"FBgn0031765",0.433981319428105,0.290672829645006,0.13543107704168,0.214053470460331,"CG9109"
"FBgn0039254",0.162606598967955,0.108913390711975,0.135439814719741,0.214053470460331,"Nmnat"
"FBgn0001281",0.914572616342838,0.612870425082879,0.135626468013296,0.214318390484032,"janB"
"FBgn0031276",-2.40002239375453,1.60835318272591,0.135640567252008,0.214318390484032,"CG12506"
"FBgn0266167",0.834041439397012,0.559028977462458,0.135713118104532,0.214406841899211,"asRNA:CR44873"
"FBgn0051296",1.33871536420972,0.89757873862666,0.135837088750405,0.214576497538944,"CG31296"
"FBgn0035641",-2.83851644453594,1.90322063774143,0.135849175837089,NA,"CG5568"
"FBgn0034214",0.297007683358993,0.19921150312507,0.135983463141168,0.214781497751901,"CG6550"
"FBgn0034464",1.1577298118652,0.77680855657379,0.136127773340509,0.214980741455163,"CG11018"
"FBgn0038381",-0.228584084308157,0.15338026292038,0.136142839128496,0.214980741455163,"EndoU"
"FBgn0039159",-0.53773955066371,0.360862168893824,0.136184224547921,0.215019851302691,"mRpS24"
"FBgn0004959",-1.73879160755395,1.16711894644542,0.136272819624367,0.215133364678452,"phm"
"FBgn0035068",2.1243193723067,1.42595473452767,0.136289372460721,0.215133364678452,"CG12849"
"FBgn0031284",-0.235102573599702,0.157826034677502,0.136321253409895,0.215157440579486,"PGAP2"
"FBgn0033431",-0.243022641302907,0.163209860552455,0.136482272057506,0.215385305299679,"CG1827"
"FBgn0085374",2.48805782921359,1.67125662315345,0.136557227630162,0.21547731320813,"CG34345"
"FBgn0037610",0.286443415621599,0.19248134433279,0.136708185180396,0.215689209614577,"CG8043"
"FBgn0039368",2.28365285997413,1.53466350204599,0.136738251783737,0.215710343797827,"CG17196"
"FBgn0036773",0.102750020025915,0.0690581050643763,0.136783128658403,0.215746526456689,"CG13698"
"FBgn0036691",-0.317599843811391,0.213464492701437,0.136794536134993,0.215746526456689,"beg"
"FBgn0261597",-0.100101916019526,0.0672951275778293,0.136881180594452,0.215856867240904,"RpS26"
"FBgn0033302",0.441897547507662,0.297243038969466,0.137106222528276,0.216185402546108,"Cyp6a14"
"FBgn0260480",1.15387535953959,0.776568979894814,0.137315278490461,0.216488654610463,"CG32295"
"FBgn0030341",-0.141849030963979,0.0955035900910859,0.13747116846538,0.216708022511398,"p24-1"
"FBgn0036575",-2.83018946741231,1.90606443206796,0.137587776126309,NA,"CG5157"
"FBgn0035855",1.09007393658277,0.734300134171759,0.137674378210762,0.216964803167573,"CG7366"
"FBgn0005198",0.190571712026375,0.128376670338643,0.137683458026642,0.216964803167573,"gig"
"FBgn0034096",0.405407518178048,0.273099227085461,0.137684365005714,0.216964803167573,"CG7786"
"FBgn0286037",0.741071255451439,0.499315455582163,0.137762638845952,0.217061712619067,"sisRNA:3"
"FBgn0036028",0.23387816602565,0.157624732659498,0.137871099321437,0.217206155378068,"CG16717"
"FBgn0083961",-0.217843772390157,0.146857226962343,0.137975830395297,0.217344688274257,"CG34125"
"FBgn0031947",0.196903002983391,0.132803044542531,0.138162283255996,0.217611902988355,"CG7154"
"FBgn0036571",-0.188229529487153,0.12704630789965,0.138451537705366,0.218040950142372,"Strump"
"FBgn0034627",-0.377211425010933,0.254815276322201,0.138784439835689,0.218528382205376,"eEFSec"
"FBgn0039257",0.277365832588762,0.187372135352424,0.138794825331461,0.218528382205376,"tnc"
"FBgn0036771",0.230936134780918,0.156048899626407,0.138901016312074,0.218668968251846,"Wdr92"
"FBgn0037760",0.144993279551781,0.0980078989700298,0.139032366847927,0.218849123436171,"FBXO11"
"FBgn0261386",-3.0003668141071,2.02836081067718,0.139084827448468,NA,"Gpa2"
"FBgn0037350",0.318126043451118,0.215068209793635,0.139090413334016,0.218913861832969,"Dph4"
"FBgn0032620",-0.589829789851417,0.398787969896264,0.139125314876853,0.218942161176308,"CG12288"
"FBgn0034837",-1.31123150046859,0.886661641583244,0.139182841662434,0.219006054757417,"RpL22-like"
"FBgn0051788",0.797484264423299,0.539660794219284,0.139474445035529,0.21943821064138,"CG31788"
"FBgn0033551",-0.159806949311939,0.108158946409817,0.139536442810979,0.219509061827508,"CG7222"
"FBgn0285947",-0.106030401578568,0.0717811427121057,0.139639590077767,0.219622535477723,"RpS10b"
"FBgn0036941",1.33842457005707,0.906101979352923,0.139642522557789,0.219622535477723,"CG7335"
"FBgn0037874",-0.0844696230779908,0.0572185997897736,0.139873671900687,0.219959338930845,"Tctp"
"FBgn0032315",-0.93868220171719,0.635985676653067,0.139957677461108,0.220064696642275,"CG14069"
"FBgn0033479",0.405990621520009,0.275119904362385,0.140028176405218,0.220148793986283,"PIG-N"
"FBgn0086768",-0.167111726142666,0.113267812789012,0.140113586896202,0.220256311608547,"Pcmt"
"FBgn0033540",-0.211991839568507,0.143728898194157,0.140228041934897,0.220409455125805,"Elp2"
"FBgn0027330",0.366555679126619,0.248589931539287,0.140336384385532,0.220552954884537,"l(1)G0020"
"FBgn0037011",0.176614686881668,0.119812586190678,0.140457019754758,0.220715737018073,"CG4858"
"FBgn0051922",-0.958210900233023,0.650425066104683,0.140695170187061,0.221063121681892,"CG31922"
"FBgn0037922",1.50475852030482,1.02161999527587,0.140774193144644,0.221160428010994,"CG14711"
"FBgn0266727",-1.7189041709523,1.16715015146383,0.140822206411188,0.221203570775632,"lncRNA:CR45200"
"FBgn0266981",1.35101062272707,0.917378885363583,0.140835846359815,0.221203570775632,"lncRNA:CR45432"
"FBgn0267726",0.506699755263431,0.344225674224871,0.141021220550313,0.221467844726363,"CG46059"
"FBgn0038840",-0.386547644202517,0.262805501933006,0.141331510361168,0.221928205408149,"Grik"
